"nerprun","pres","x","y"
"absence",0,-555261.597499996,503402.162799999
"absence",0,-548646.094300002,503163.491099998
"absence",0,-549484.9212,502375.922600001
"absence",0,-549360.816200003,502365.975200001
"absence",0,-548961.903300002,502571.9124
"absence",0,-545085.9661,502516.415199999
"absence",0,-545249.934699997,502158.585099999
"absence",0,-545649.756700002,501952.252900001
"absence",0,-544892.510399997,501992.294199999
"absence",0,-542239.733400002,502197.052299999
"absence",0,-542252.337800004,502072.5297
"absence",0,-542376.087899998,502086.503800001
"absence",0,-542624.220899999,502114.080600001
"absence",0,-531954.036499999,501175.261500001
"absence",0,-531857.861900002,500914.0649
"absence",0,-531899.309500001,500542.755800001
"absence",0,-532036.853,500432.8587
"absence",0,-524776.018399999,500376.697000001
"absence",0,-524803.497900002,500126.319499999
"absence",0,-524831.590599999,499880.232099999
"absence",0,-524695.562100001,499989.339499999
"absence",0,-546666.881499998,501815.805199999
"absence",0,-546680.862099998,501691.201299999
"absence",0,-546570.202,501554.5462
"absence",0,-546200.5836,501514.180300001
"absence",0,-532931.250699997,500281.615200002
"absence",0,-532945.463299997,500158.8127
"absence",0,-532958.445200004,500034.215700001
"absence",0,-532972.847599998,499909.539500002
"absence",0,-555097.433300003,501505.606699999
"absence",0,-554863.192400001,501353.165199999
"absence",0,-555357.9256,501407.669300001
"absence",0,-555619.373099998,501309.955600001
"absence",0,-553940.425499998,501749.824200001
"absence",0,-553995.567100003,501254.7788
"absence",0,-554011.159100004,501131.346299998
"absence",0,-554038.780500002,500882.992199998
"absence",0,-550846.628799997,501404.035300002
"absence",0,-550861.227700002,501282.279899999
"absence",0,-550876.5678,501157.706300002
"absence",0,-551246.570100002,501199.217900001
"absence",0,-547327.593000002,500386.795699999
"absence",0,-547024.592799999,500851.969000001
"absence",0,-546928.598099999,500591.885899998
"absence",0,-547218.487499997,500245.7225
"absence",0,-545813.816100001,500468.5277
"absence",0,-545828.991899997,500342.9322
"absence",0,-545857.0295,500096.846000001
"absence",0,-545692.572400004,500452.1752
"absence",0,-521766.411700003,498162.432399999
"absence",0,-521518.133500002,498133.8402
"absence",0,-521161.737800002,497966.563999999
"absence",0,-521408.546300001,497996.551399998
"absence",0,-547616.403399996,500040.648400001
"absence",0,-547905.018799998,499696.718400002
"absence",0,-547932.448399998,499450.2333
"absence",0,-547548.202100001,499531.876899999
"absence",0,-520831.373599999,496427.068700001
"absence",0,-520446.642300002,496512.937600002
"absence",0,-520597.671499997,496274.974599998
"absence",0,-520844.063500002,496302.437899999
"absence",0,-562756.445699997,500230.388300002
"absence",0,-562784.0418,499981.916999999
"absence",0,-562305.071900003,499803.649700001
"absence",0,-562287.794299997,499927.124299999
"absence",0,-543217.420599997,497922.123500001
"absence",0,-543231.957999997,497797.0145
"absence",0,-543479.851000004,497826.0337
"absence",0,-543850.477799997,497864.727000002
"absence",0,-541127.598700002,497562.7447
"absence",0,-541086.1866,497934.068
"absence",0,-540976.222499996,497796.5066
"absence",0,-540866.325999998,497658.9549
"absence",0,-537195.163800001,496872.845600002
"absence",0,-537113.348399997,496486.5057
"absence",0,-537250.335699998,496377.661699999
"absence",0,-537264.642200001,496256.3114
"absence",0,-534624.067599997,496336.357500002
"absence",0,-534774.474799998,496102.0053
"absence",0,-534899.806599997,496116.283799998
"absence",0,-534817.3116,495731.9307
"absence",0,-520253.015299998,494860.1039
"absence",0,-520006.124300003,494832.5143
"absence",0,-519881.420599997,494818.655499998
"absence",0,-519788.142499998,494556.240899999
"absence",0,-539299.399999999,495980.471500002
"absence",0,-538666.787699997,496035.133900002
"absence",0,-538804.374700002,495925.272500001
"absence",0,-538941.904799998,495815.296799999
"absence",0,-546396.5022,494142.546500001
"absence",0,-546369.400700003,494386.074000001
"absence",0,-546092.796599999,494606.643100001
"absence",0,-546109.047899999,494484.268599998
"absence",0,-538571.693700001,493519.5887
"absence",0,-538558.128899999,493642.911200002
"absence",0,-538146.2918,493973.309900001
"absence",0,-538034.003399998,493835.0273
"absence",0,-537154.359999999,493863.245200001
"absence",0,-537031.602200001,493846.508400001
"absence",0,-536907.813299999,493836.2388
"absence",0,-537565.738300003,493532.283100002
"absence",0,-532658.3002,492608.3926
"absence",0,-532549.063100003,492471.552299999
"absence",0,-532301.723800004,492444.576699998
"absence",0,-532175.434699997,492429.3816
"absence",0,-520942.218000002,492054.3268
"absence",0,-521436.741599999,492109.987199999
"absence",0,-521560.769500002,492124.5889
"absence",0,-521698.963600002,492014.0348
"absence",0,-545075.593999997,493618.050900001
"absence",0,-544815.430500001,493714.4373
"absence",0,-544841.677699998,493466.9219
"absence",0,-544745.185699999,493204.385299999
"absence",0,-533181.573799998,492413.997400001
"absence",0,-533195.431400001,492290.9252
"absence",0,-533206.944499999,492168.951699998
"absence",0,-533069.917199999,492279.795400001
"absence",0,-558787.060900003,494273.857000001
"absence",0,-559062.6624,494052.219500002
"absence",0,-559090.418799996,493804.5275
"absence",0,-558718.019400001,493761.9309
"absence",0,-556724.136600003,493666.190099999
"absence",0,-556779.258000001,493170.984700002
"absence",0,-557027.360600002,493198.525199998
"absence",0,-557247.5792,493472.978
"absence",0,-549752.3693,493261.783100002
"absence",0,-550633.339599997,493235.095899999
"absence",0,-550646.234800003,493113.039500002
"absence",0,-550082.5867,492547.458299998
"absence",0,-544223.445200004,492269.2038
"absence",0,-544005.148699999,491994.004500002
"absence",0,-544032.671899997,491745.947700001
"absence",0,-543907.878899999,491733.1884
"absence",0,-543454.061700001,492433.963300001
"absence",0,-542821.922200002,492487.342700001
"absence",0,-542835.056299999,492364.085700002
"absence",0,-542862.906300001,492117.399799999
"absence",0,-546271.515900001,491876.908399999
"absence",0,-546288.2535,491747.6756
"absence",0,-546575.922600001,491405.0682
"absence",0,-546701.041100003,491417.700800002
"absence",0,-521850.530199997,488397.113699999
"absence",0,-522111.8455,488300.846000001
"absence",0,-521988.093800001,488287.046599999
"absence",0,-521740.504600003,488259.559500001
"absence",0,-575430.780199997,491122.337200001
"absence",0,-575500.544699997,490504.012699999
"absence",0,-575528.199199997,490255.2947
"absence",0,-575390.200999998,490365.273899999
"absence",0,-561296.672600001,487536.642700002
"absence",0,-560979.472800002,486996.252700001
"absence",0,-560759.871699996,486722.037500001
"absence",0,-560746.268700004,486846.591600001
"absence",0,-559480.446099997,484699.0152
"absence",0,-558823.076300003,485003.9529
"absence",0,-559095.233599998,484781.2108
"absence",0,-559138.189099997,484409.9947
"absence",0,-559564.832999997,483958.0902
"absence",0,-559702.480499998,483848.122499999
"absence",0,-559730.125100002,483600.611699998
"absence",0,-559606.413599998,483586.724800002
"absence",0,-553596.571900003,483543.226
"absence",0,-553707.597000003,483678.730099998
"absence",0,-553719.425099999,483555.211100001
"absence",0,-553745.433899999,483310.647
"absence",0,-552233.566600002,482261.607999999
"absence",0,-552634.622699998,482054.692600001
"absence",0,-552383.979999997,482029.487199999
"absence",0,-552261.1118,482015.1961
"absence",0,-574338.879100002,482979.979899999
"absence",0,-574586.5057,483006.7947
"absence",0,-574847.764600001,482911.068999998
"absence",0,-574860.899499997,482786.233600002
"absence",0,-565055.950300001,481941.502599999
"absence",0,-565523.981799997,481114.683600001
"absence",0,-565852.4362,481525.558400001
"absence",0,-565989.332699999,481418.322000001
"absence",0,-558494.304099999,481204.736400001
"absence",0,-558505.820799999,481081.624699999
"absence",0,-558137.601599999,481041.165199999
"absence",0,-558370.151600003,481192.397399999
"absence",0,-554422.754799999,480625.9945
"absence",0,-554478.055200003,480130.842999998
"absence",0,-554505.736900002,479883.325199999
"absence",0,-554380.243000001,479870.0513
"absence",0,-572813.848999999,479800.978700001
"absence",0,-572828.837499999,479676.4516
"absence",0,-572718.574699998,479539.356400002
"absence",0,-572471.028700002,479511.763999999
"absence",0,-568151.103100002,478902.0044
"absence",0,-567822.693300001,478488.083999999
"absence",0,-567698.821599998,478475.7859
"absence",0,-568042.515100002,478763.528700002
"absence",0,-557038.355300002,477409.270599999
"absence",0,-557300.934799999,477312.158399999
"absence",0,-557052.508400001,477285.540600002
"absence",0,-556941.039499998,477146.240899999
"absence",0,-563160.707000002,475334.123199999
"absence",0,-563283.909900002,475350.470100001
"absence",0,-563147.053800002,475459.580400001
"absence",0,-563037.342100002,475322.107500002
"absence",0,-537472.663400002,522459.838399999
"absence",0,-537979.519299999,522391.149999999
"absence",0,-538131.557099998,522160.073399998
"absence",0,-537514.063100003,522090.620000001
"absence",0,-602310.841499999,540749.692699999
"absence",0,-602063.215800002,540721.935400002
"absence",0,-601857.982299998,540322.2478
"absence",0,-602105.344499998,540350.520100001
"absence",0,-607484.325599998,538199.190400001
"absence",0,-607111.465000004,538157.6602
"absence",0,-606988.857299998,538144.872400001
"absence",0,-607125.589500003,538034.120499998
"absence",0,-605436.927100003,537467.893800002
"absence",0,-605311.981700003,537454.0962
"absence",0,-605188.694300003,537440.047600001
"absence",0,-605202.495899998,537315.689599998
"absence",0,-606936.318499997,536384.464600001
"absence",0,-606688.9749,536356.098999999
"absence",0,-606317.623499997,536313.2553
"absence",0,-606208.289399996,536177.296300001
"absence",0,-598346.258500002,534791.401999999
"absence",0,-598360.182400003,534667.7249
"absence",0,-598401.881099999,534296.6844
"absence",0,-598415.817599997,534172.896699999
"absence",0,-621109.626100004,536226.268199999
"absence",0,-621150.556900002,535854.790899999
"absence",0,-621288.592200004,535743.509199999
"absence",0,-621316.453199998,535496.4822
"absence",0,-620476.260499999,536279.987199999
"absence",0,-621054.803800002,535594.423099998
"absence",0,-620929.882299997,535579.0341
"absence",0,-620807.278399996,535566.599300001
"absence",0,-616036.852399997,535652.950300001
"absence",0,-615609.355800003,534980.370099999
"absence",0,-615501.830399998,534842.955600001
"absence",0,-615625.8464,534855.9879
"absence",0,-613318.862499997,533094.3983
"absence",0,-613180.677100003,533204.521899998
"absence",0,-613071.186700001,533066.602200001
"absence",0,-612947.791100003,533051.1437
"absence",0,-626378.191500001,533936.249499999
"absence",0,-626914.324500002,533623.6195
"absence",0,-627024.905599996,533760.4399
"absence",0,-627147.349200003,533774.111000001
"absence",0,-602036.606899999,529820.094999999
"absence",0,-602063.339400001,529574.046799999
"absence",0,-602188.442699999,529586.0913
"absence",0,-602325.762000002,529475.8182
"absence",0,-599727.820500001,529182.886
"absence",0,-599741.838500001,529061.775600001
"absence",0,-599495.216200002,529032.200599998
"absence",0,-599123.302699998,528991.534699999
"absence",0,-598327.863799997,528275.5548
"absence",0,-598821.054099999,528331.8057
"absence",0,-598588.029700004,528178.443599999
"absence",0,-598340.988399997,528152.223499998
"absence",0,-596058.104800001,528396.257599998
"absence",0,-596195.779899999,528286.211399999
"absence",0,-596072.521399997,528272.182700001
"absence",0,-595962.710500002,528134.751899999
"absence",0,-596953.187700003,527119.8629
"absence",0,-596459.515299998,527064.414700001
"absence",0,-596980.9604,526870.919799998
"absence",0,-596858.375799999,526857.176100001
"absence",0,-613863.536799997,527142.7214
"absence",0,-613533.8587,526727.134100001
"absence",0,-613769.117399998,526879.342099998
"absence",0,-613891.0176,526893.6241
"absence",0,-606785.453900002,526594.7775
"absence",0,-606951.110600002,526237.610399999
"absence",0,-606688.696900003,526333.971999999
"absence",0,-606702.172899999,526209.895500001
"absence",0,-626923.245999999,527986.182700001
"absence",0,-626799.770000003,527973.190299999
"absence",0,-626581.011799999,527699.087699998
"absence",0,-626842.127099998,527601.844599999
"absence",0,-604214.908799998,524929.719799999
"absence",0,-603981.5493,524776.077300001
"absence",0,-603859.071699999,524762.745200001
"absence",0,-603844.026600003,524887.5337
"absence",0,-629193.815200001,526739.085099999
"absence",0,-629207.704999998,526615.385000002
"absence",0,-629345.366700001,526505.6578
"absence",0,-629483.047300003,526395.824099999
"absence",0,-627900.340700001,527094.179400001
"absence",0,-627571.2689,526682.675799999
"absence",0,-627667.691100001,526942.833900001
"absence",0,-627818.3081,526708.48
"absence",0,-623667.737199999,525740.3792
"absence",0,-623777.984399997,525877.962000001
"absence",0,-623283.929399997,525822.185400002
"absence",0,-623543.885300003,525725.194499999
"absence",0,-623243.5638,525064.382300001
"absence",0,-622872.226499997,525025.367199998
"absence",0,-622886.249399997,524901.125100002
"absence",0,-623133.395300001,524929.611000001
"absence",0,-608534.7161,523284.325199999
"absence",0,-608547.513099998,523161.280099999
"absence",0,-609180.6787,523106.2654
"absence",0,-609304.587700002,523119.8836
"absence",0,-605895.048100002,523363.213100001
"absence",0,-605840.875200003,522730.7709
"absence",0,-605717.154799998,522716.811500002
"absence",0,-605551.675399996,523074.0513
"absence",0,-604753.739500001,523486.3851
"absence",0,-604890.513999999,523376.084199999
"absence",0,-604905.761699997,523251.6514
"absence",0,-604657.778899997,523224.829
"absence",0,-617155.327799998,523502.974599998
"absence",0,-616921.516400002,523350.7894
"absence",0,-616935.593699999,523228.002700001
"absence",0,-616962.270199999,522980.470899999
"absence",0,-613181.965300001,523181.9245
"absence",0,-613167.854099996,523304.483399998
"absence",0,-613058.945299998,523168.875999998
"absence",0,-613319.504000001,523072.129999999
"absence",0,-614049.094899997,522150.895
"absence",0,-614159.921700001,522287.306499999
"absence",0,-614145.4296,522412.944200002
"absence",0,-613816.656400003,521997.351199999
"absence",0,-618946.369499996,522075.989300001
"absence",0,-619192.919799998,522103.534400001
"absence",0,-619537.0995,521266.216499999
"absence",0,-618919.174800001,521196.3836
"absence",0,-609515.619199999,520139.1864
"absence",0,-609761.5638,520163.308600001
"absence",0,-609502.466499999,520264.5359
"absence",0,-609391.557700001,520122.432
"absence",0,-619055.8851,521085.166999999
"absence",0,-618960.2575,520824.308899999
"absence",0,-618823.1347,520934.588100001
"absence",0,-618808.579400003,521059.217599999
"absence",0,-618066.515500002,520973.170899998
"absence",0,-618079.824100003,520849.509599999
"absence",0,-618245.803999998,520495.498799998
"absence",0,-617941.738899998,520962.4835
"absence",0,-610904.472099997,520043.076299999
"absence",0,-611289.273100004,519962.2447
"absence",0,-611096.750100002,519439.753400002
"absence",0,-610974.282099999,519423.818
"absence",0,-608292.185400002,519875.323899999
"absence",0,-608210.049400002,519489.191199999
"absence",0,-607962.2161,519460.020799998
"absence",0,-608195.883900002,519613.308699999
"absence",0,-613052.591700003,517654.976
"absence",0,-612942.391400002,517515.7718
"absence",0,-612818.600699998,517503.1006
"absence",0,-612805.7905,517626.822500002
"absence",0,-611211.523400001,516191.235300001
"absence",0,-611116.567400001,515932.539700001
"absence",0,-611145.265000001,515683.443799999
"absence",0,-610896.235799998,515659.034000002
"absence",0,-592034.009000003,580919.216499999
"absence",0,-592063.2245,580669.1292
"absence",0,-592185.843199998,580685.581900001
"absence",0,-592268.355400003,581069.850900002
"absence",0,-579369.788800001,578870.256499998
"absence",0,-579314.638700001,579364.6785
"absence",0,-579191.410400003,579351.027600002
"absence",0,-579232.163000003,578980.171
"absence",0,-594166.193400003,579781.6358
"absence",0,-594193.595399998,579534.1226
"absence",0,-594275.728399999,579917.6184
"absence",0,-594289.528499998,579796.546999998
"absence",0,-592065.448200002,578417.182599999
"absence",0,-591626.604999997,578993.937800001
"absence",0,-591487.228,579104.141399998
"absence",0,-591681.170900002,578499.439199999
"absence",0,-590696.105999999,575007.243999999
"absence",0,-591602.9432,574735.7709
"absence",0,-591314.420199998,575076.5264
"absence",0,-591494.428599998,574597.525600001
"absence",0,-600263.247299999,572327.442499999
"absence",0,-600400.263700001,572218.0407
"absence",0,-600153.386299998,572191.067699999
"absence",0,-600030.623999998,572177.7753
"absence",0,-584600.067599997,571318.888099998
"absence",0,-584242.635499999,571153.704500001
"absence",0,-584902.436099999,570851.917100001
"absence",0,-584916.402800001,570728.515799999
"absence",0,-598917.489699997,570924.1822
"absence",0,-599067.944200002,570691.167300001
"absence",0,-598946.9432,570676.9934
"absence",0,-598561.3772,570758.7962
"absence",0,-599362.384999998,566967.3847
"absence",0,-599568.979199998,566240.644000001
"absence",0,-599199.001199998,566197.773699999
"absence",0,-598785.837099999,566527.348700002
"absence",0,-598428.5757,566361.424800001
"absence",0,-597852.722999997,565921.252099998
"absence",0,-598457.086400002,566114.3389
"absence",0,-598566.8499,566251.989599999
"absence",0,-564794.187700003,562586.679200001
"absence",0,-564560.691600002,562435.3015
"absence",0,-564437.048299998,562421.443
"absence",0,-564574.547799997,562311.656599998
"absence",0,-557937.610299997,562321.715100002
"absence",0,-557361.4767,561879.355300002
"absence",0,-557374.543200001,561755.2914
"absence",0,-557403.200199999,561508.324099999
"absence",0,-577037.686399996,562832.295400001
"absence",0,-577189.080300003,562598.8336
"absence",0,-577807.425399996,562668.240200002
"absence",0,-577931.098300003,562682.086300001
"absence",0,-577586.549000002,562392.793200001
"absence",0,-577601.1708,562270.346000001
"absence",0,-577614.376000002,562146.070700001
"absence",0,-577972.9331,562310.732799999
"absence",0,-597279.730400003,563226.534200002
"absence",0,-597403.165299997,563242.1545
"absence",0,-597663.676299997,563144.3827
"absence",0,-597801.305699997,563035.8453
"absence",0,-589572.308799997,560482.377900001
"absence",0,-589874.908,560015.442899998
"absence",0,-589628.537299998,559987.867699999
"absence",0,-589504.372599997,559974.920499999
"absence",0,-554437.848099999,556668.858399998
"absence",0,-554575.358999997,556559.036600001
"absence",0,-554589.185400002,556435.3814
"absence",0,-554355.697400004,556284.0682
"absence",0,-589547.557599999,558475.9397
"absence",0,-589699.027999997,558242.200800002
"absence",0,-589574.935699999,558227.593800001
"absence",0,-589602.622100003,557981.733199999
"absence",0,-581248.735799998,557670.998199999
"absence",0,-581276.593199998,557422.038699999
"absence",0,-581289.980400003,557298.779199999
"absence",0,-581413.232699998,557314.317699999
"absence",0,-553616.868900001,551694.1404
"absence",0,-553245.0035,551651.443700001
"absence",0,-553259.329999998,551526.8334
"absence",0,-553383.072400004,551542.635699999
"absence",0,-556491.388300002,549510.403700002
"absence",0,-556505.102899998,549388.063499998
"absence",0,-556518.918399997,549263.396000002
"absence",0,-556642.5836,549277.035300002
"absence",0,-595053.417400002,551831.394499999
"absence",0,-594297.491999999,551871.649300002
"absence",0,-594572.600199997,551652.083299998
"absence",0,-594696.2808,551665.964699998
"absence",0,-595603.265500002,551393.193500001
"absence",0,-595493.746699996,551255.217900001
"absence",0,-596290.798900001,550843.524999999
"absence",0,-595673.822899997,550774.8015
"absence",0,-594023.262000002,550963.381299999
"absence",0,-593775.727200001,550937.5317
"absence",0,-593805.355999999,550688.975400001
"absence",0,-594189.151500002,550607.5572
"absence",0,-563130.819600001,547247.906300001
"absence",0,-562897.3957,547097.342700001
"absence",0,-563035.820600003,546987.783599999
"absence",0,-563639.844499998,547180.035399999
"absence",0,-557688.005099997,546637.753400002
"absence",0,-556947.3301,546554.435199998
"absence",0,-557083.861199997,546446.756700002
"absence",0,-557579.347000003,546501.6675
"absence",0,-565220.722499996,546480.8706
"absence",0,-565344.390500002,546493.929900002
"absence",0,-565592.773400001,546521.284400001
"absence",0,-565358.678999998,546370.868299998
"absence",0,-557923.435999997,545663.525199998
"absence",0,-557938.7214,545538.453200001
"absence",0,-558308.853399999,545580.362399999
"absence",0,-558556.414099999,545609.961599998
"absence",0,-561248.690399997,545035.213399999
"absence",0,-561606.927900001,545199.227000002
"absence",0,-561635.248099998,544951.736099999
"absence",0,-561401.686899997,544801.1261
"absence",0,-560232.480499998,545169.699000001
"absence",0,-560095.0933,545280.2227
"absence",0,-559985.7205,545142.0011
"absence",0,-559999.457199998,545019.434999999
"absence",0,-598534.523999996,548713.466200002
"absence",0,-598409.148199998,548701.424699999
"absence",0,-598286.807700001,548687.394099999
"absence",0,-598164.1149,548673.214600001
"absence",0,-564714.651100002,544295.943500001
"absence",0,-564604.2795,544157.394499999
"absence",0,-564357.291000001,544129.804400001
"absence",0,-564343.176700003,544252.887800001
"absence",0,-600805.708700001,546340.636399999
"absence",0,-600557.415399998,546312.062899999
"absence",0,-600448.733099997,546176.190000001
"absence",0,-600187.275799997,546271.049899999
"absence",0,-560908.328000002,542489.376699999
"absence",0,-560923.467100002,542366.957699999
"absence",0,-560579.823399998,542077.971700002
"absence",0,-560345.8402,541927.711399999
"absence",0,-583201.181199998,543611.4366
"absence",0,-583682.289300002,543791.853
"absence",0,-583696.099100001,543668.9571
"absence",0,-583339.473800004,543501.886399999
"absence",0,-603349.709299996,544874.3598
"absence",0,-603103.5634,544847.593199998
"absence",0,-603131.406599998,544597.587900002
"absence",0,-603486.827500001,544765.266899999
"absence",0,-599240.684500001,544661.942600001
"absence",0,-599349.946199998,544800.414500002
"absence",0,-599378.063500002,544552.894099999
"absence",0,-599529.600900002,544318.6505
"absence",0,-592286.142300002,544129.331799999
"absence",0,-592190.300499998,543869.090700001
"absence",0,-592259.9824,543252.001600001
"absence",0,-592603.627499998,543542.139800001
"absence",0,-601125.240800001,543496.499200001
"absence",0,-600533.095899999,543177.9529
"absence",0,-600412.025300004,543163.921999998
"absence",0,-600520.397500001,543302.5403
"absence",0,-588095.313299999,542410.282699998
"absence",0,-588040.590999998,541776.063099999
"absence",0,-587917.9903,541762.487500001
"absence",0,-587519.634099998,541967.8028
"absence",0,-586585.194200002,542488.160700001
"absence",0,-586597.096299998,542365.717099998
"absence",0,-586626.4538,542118.1105
"absence",0,-586750.594999999,542129.712900002
"absence",0,-600300.929099999,543029.005399998
"absence",0,-600727.420100003,542574.962099999
"absence",0,-600603.6347,542560.616099998
"absence",0,-600481.559900001,542547.472800002
"absence",0,-600191.595600002,542890.282200001
"absence",0,-599958.0788,542738.745200001
"absence",0,-599834.405299999,542724.764199998
"absence",0,-600123.513099998,542381.503699999
"absence",0,-586896.3072,541270.807300001
"absence",0,-587396.156400003,541503.1285
"absence",0,-576719.893399999,537750.372099999
"absence",0,-576706.881099999,537873.0286
"absence",0,-576568.123599999,537981.927200001
"absence",0,-576472.238600001,537722.837000001
"absence",0,-598051.038099997,539643.697299998
"absence",0,-597722.264399998,539231.188700002
"absence",0,-597706.9661,539355.2597
"absence",0,-597693.448299997,539478.642499998
"absence",0,-581806.280100003,537068.539799999
"absence",0,-581407.839100003,537273.5471
"absence",0,-581284.475400001,537260.054099999
"absence",0,-581683.605899997,537054.780400001
"absence",0,-578012.528999999,537393.620000001
"absence",0,-578040.255599998,537146.1538
"absence",0,-578164.011500001,537160.058899999
"absence",0,-578150.1149,537283.732799999
"absence",0,-575388.221900001,536222.7403
"absence",0,-575526.745300002,536111.9987
"absence",0,-575939.342200004,535782.9166
"absence",0,-575855.875600003,535398.7773
"absence",0,-580446.718199998,535788.816
"absence",0,-580076.314999998,535744.9373
"absence",0,-580213.618000001,535637.734499998
"absence",0,-580378.876800001,535277.2951
"absence",0,-591101.391400002,534601.7566
"absence",0,-590841.3222,534699.186299998
"absence",0,-590854.800099999,534576.5744
"absence",0,-590939.648500003,534258.6611
"absence",0,-592931.452799998,533931.631999999
"absence",0,-592946.307400003,533808.3946
"absence",0,-593083.695699997,533699.156199999
"absence",0,-592972.958300002,533561.461199999
"absence",0,-590912.923699997,532951.7753
"absence",0,-590663.317400001,532926.381900001
"absence",0,-590540.473099999,532912.406500001
"absence",0,-590924.811999999,532830.095899999
"absence",0,-585608.5902,529978.703699999
"absence",0,-585498.873599999,529840.861400001
"absence",0,-585127.548199996,529799.799600001
"absence",0,-585237.445500001,529937.430399999
"absence",0,-587954.220700003,558172.147599999
"absence",0,-587597.059,558006.8442
"absence",0,-566481.788400002,535225.4628
"absence",0,-566494.817699999,535099.688499998
"absence",0,-566372.268700004,535086.7524
"absence",0,-566123.984200001,535058.205200002
"absence",0,-567635.858900003,533851.9263
"absence",0,-567237.4322,534055.1864
"absence",0,-567664.800499998,533604.250100002
"absence",0,-568034.907099999,533645.307100002
"absence",0,-562703.380599998,533173.0484
"absence",0,-562442.156400003,533269.022999998
"absence",0,-562483.666500002,532897.968800001
"absence",0,-562593.526600003,533035.5075
"absence",0,-566868.550300002,532887.998500001
"absence",0,-567143.677599996,532667.104400001
"absence",0,-567171.762699999,532419.554900002
"absence",0,-567031.898800001,532532.368900001
"absence",0,-564573.910300002,532128.3182
"absence",0,-564421.5308,532362.573800001
"absence",0,-564435.691699997,532238.811500002
"absence",0,-564449.097599998,532115.190400001
"absence",0,-578253.952100001,529655.3464
"absence",0,-578168.301899999,530396.750399999
"absence",0,-578197.4652,530148.755800001
"absence",0,-578089.604500003,530012.853700001
"absence",0,-569044.911499999,529120.964600001
"absence",0,-568795.901900001,529096.363499999
"absence",0,-568810.216200002,528971.388300002
"absence",0,-569690.589000002,528944.782900002
"absence",0,-588221.609499998,529019.257199999
"absence",0,-587932.588799998,529362.540199999
"absence",0,-587822.7271,529224.9615
"absence",0,-587850.494499996,528977.5869
"absence",0,-582408.505999997,527239.8343
"absence",0,-581954.145099998,527938.722100001
"absence",0,-581967.559299998,527814.647500001
"absence",0,-581995.2412,527568.8211
"absence",0,-581334.038999997,527870.868000001
"absence",0,-581581.781800002,527900.7082
"absence",0,-581858.432400003,527680.3024
"absence",0,-581747.0066,527541.248100001
"absence",0,-570571.769100003,525536.227200001
"absence",0,-571053.956699997,525714.954599999
"absence",0,-571069.403099999,525590.2095
"absence",0,-570861.645400003,525193.413199998
"absence",0,-581152.966700003,525247.1325
"absence",0,-581009.520099998,525203.596700002
"absence",0,-580898.460699998,525066.500700001
"absence",0,-580787.150799997,524927.597100001
"absence",0,-589213.417199999,525748.632300001
"absence",0,-589352.6237,525638.364300001
"absence",0,-589708.493500002,525803.876200002
"absence",0,-589392.784100004,525312.919500001
"absence",0,-580226.433899999,524362.346900001
"absence",0,-580211.897,524485.6329
"absence",0,-580006.426100001,524089.099399999
"absence",0,-580034.878300004,523843.3486
"absence",0,-586123.554799996,524275.481600001
"absence",0,-586001.300700001,524261.812800001
"absence",0,-585875.604699999,524246.425000001
"absence",0,-585379.649099998,524191.461399999
"absence",0,-577242.749700002,523029.813200001
"absence",0,-577146.994499996,522767.2667
"absence",0,-577160.442500003,522643.7469
"absence",0,-577299.177299999,522534.130800001
"absence",0,-592695.033299997,523757.696600001
"absence",0,-592544.661600001,523989.8893
"absence",0,-592419.353399999,523979.403999999
"absence",0,-592462.556100003,523608.9395
"absence",0,-578316.451300003,522395.221000001
"absence",0,-578219.5079,522133.631999999
"absence",0,-577986.058600001,521985.232500002
"absence",0,-578082.500799999,522242.081500001
"absence",0,-573106.2311,521937.282600001
"absence",0,-572994.8957,521796.339299999
"absence",0,-573518.771300003,521608.4133
"absence",0,-573394.607600003,521592.942699999
"absence",0,-581083.915200002,520074.476
"absence",0,-581700.887900002,520144.747699998
"absence",0,-581714.545500003,520021.581
"absence",0,-581590.860200003,520005.973200001
"absence",0,-585344.854199998,520052.0024
"absence",0,-584836.702200003,520120.240499999
"absence",0,-584848.918799996,519994.015500002
"absence",0,-585109.816699997,519900.088799998
"absence",0,-570305.1633,517864.339899998
"absence",0,-570428.594899997,517878.422800001
"absence",0,-570677.609200001,517907.276799999
"absence",0,-570442.000399999,517756.452399999
"absence",0,-584479.171499997,518827.1481
"absence",0,-584246.007299997,518677.717700001
"absence",0,-584615.371600002,518718.076299999
"absence",0,-584863.755500004,518745.532400001
"absence",0,-583326.255099997,516819.730999999
"absence",0,-583436.667599998,516956.134100001
"absence",0,-583449.942100003,516832.0288
"absence",0,-584124.401100002,516406.713100001
"absence",0,-572589.462800004,515365.432
"absence",0,-572382.848099999,514964.799800001
"absence",0,-572633.183600001,514992.4274
"absence",0,-572727.208300002,515255.682
"absence",0,-572038.970399998,514677.338199999
"absence",0,-572303.857199997,514581.092599999
"absence",0,-572067.895999998,514428.1598
"absence",0,-571669.425700001,514634.1998
"absence",0,-604048.523599997,516387.8706
"absence",0,-603675.4256,516348.075199999
"absence",0,-604228.238499999,515909.4472
"absence",0,-604103.355599999,515895.187600002
"absence",0,-587853.102700002,514445.121199999
"absence",0,-587839.242399998,514568.942400001
"absence",0,-588334.138800003,514624.475200001
"absence",0,-587647.326300003,514046.1965
